state,parameter,scenario,value
0.3764168392753793,stubbornness,random,0.019933110367892977
-0.09686046854274159,stubbornness,random,0.019933110367892977
-0.30265026627080116,stubbornness,random,0.019933110367892977
0.4101282151047514,stubbornness,random,0.019933110367892977
-0.7330887291149709,stubbornness,random,0.019933110367892977
0.05098824861053907,stubbornness,random,0.019933110367892977
-0.6038720411884368,stubbornness,random,0.019933110367892977
-0.8013576120368506,stubbornness,random,0.019933110367892977
-0.4470575861116602,stubbornness,random,0.019933110367892977
0.03715000167206053,stubbornness,random,0.019933110367892977
0.4059596554506607,stubbornness,random,0.019933110367892977
0.4882639678565434,stubbornness,random,0.019933110367892977
-0.07001773595005244,stubbornness,random,0.019933110367892977
0.39602537780064284,stubbornness,random,0.019933110367892977
-0.10773551697551402,stubbornness,random,0.019933110367892977
-0.45947973591587216,stubbornness,random,0.019933110367892977
-0.22493010613104136,stubbornness,random,0.019933110367892977
-0.39472946786093654,stubbornness,random,0.019933110367892977
-0.8721768609012807,stubbornness,random,0.019933110367892977
0.08572097444432326,stubbornness,random,0.019933110367892977
-0.23716406135775933,stubbornness,random,0.019933110367892977
0.265305775519198,stubbornness,random,0.019933110367892977
0.35006902038174087,stubbornness,random,0.019933110367892977
-0.11805801956176064,stubbornness,random,0.019933110367892977
-0.2507113473883327,stubbornness,random,0.019933110367892977
0.3231170655833302,stubbornness,random,0.019933110367892977
0.03339170267765676,stubbornness,random,0.019933110367892977
-0.15282194695817264,stubbornness,random,0.019933110367892977
0.2479692060526305,stubbornness,random,0.019933110367892977
-0.49422900965648753,stubbornness,random,0.019933110367892977
-0.13564894241322084,stubbornness,random,0.019933110367892977
0.3771021893967841,stubbornness,random,0.019933110367892977
0.20232324738447338,stubbornness,random,0.019933110367892977
0.06882100513413575,stubbornness,random,0.019933110367892977
0.3242628578172948,stubbornness,random,0.019933110367892977
-0.02340538429592718,stubbornness,random,0.019933110367892977
-0.2676163014121747,stubbornness,random,0.019933110367892977
0.1610485791343863,stubbornness,random,0.019933110367892977
-0.7168058577466453,stubbornness,random,0.019933110367892977
-0.3552803432958786,stubbornness,random,0.019933110367892977
-0.48298663104724177,stubbornness,random,0.019933110367892977
0.31466633644723474,stubbornness,random,0.019933110367892977
0.5357270733127045,stubbornness,random,0.019933110367892977
0.02356976996438464,stubbornness,random,0.019933110367892977
-0.460672451037883,stubbornness,random,0.019933110367892977
-0.6987575307234984,stubbornness,random,0.019933110367892977
-0.1250984338853643,stubbornness,random,0.019933110367892977
0.5005079440367557,stubbornness,random,0.019933110367892977
-0.23011941522645313,stubbornness,random,0.019933110367892977
0.4392004074648483,stubbornness,random,0.019933110367892977
0.2263946881801383,stubbornness,random,0.019933110367892977
-0.35774148384593113,stubbornness,random,0.019933110367892977
-0.6230443547801063,stubbornness,random,0.019933110367892977
-0.6261894478600619,stubbornness,random,0.019933110367892977
-0.15592653770964807,stubbornness,random,0.019933110367892977
0.2392561634537811,stubbornness,random,0.019933110367892977
-0.1534103419612042,stubbornness,random,0.019933110367892977
-0.4419060198011297,stubbornness,random,0.019933110367892977
-0.031929731406199896,stubbornness,random,0.019933110367892977
0.4274445042593421,stubbornness,random,0.019933110367892977
0.5390092129111808,stubbornness,random,0.019933110367892977
-0.09727241104693368,stubbornness,random,0.019933110367892977
0.1203581759397241,stubbornness,random,0.019933110367892977
-0.20875736375937726,stubbornness,random,0.019933110367892977
-0.2369431717789284,stubbornness,random,0.019933110367892977
-0.4112882347888969,stubbornness,random,0.019933110367892977
-0.1760441134402602,stubbornness,random,0.019933110367892977
-0.0473354197503804,stubbornness,random,0.019933110367892977
-0.1336160768197026,stubbornness,random,0.019933110367892977
0.3337720713218942,stubbornness,random,0.019933110367892977
-0.2718894840478856,stubbornness,random,0.019933110367892977
0.046841884211916644,stubbornness,random,0.019933110367892977
0.1677664993275424,stubbornness,random,0.019933110367892977
-0.5238185102652285,stubbornness,random,0.019933110367892977
-0.4056844792800884,stubbornness,random,0.019933110367892977
-0.13656506534659257,stubbornness,random,0.019933110367892977
-0.30069135300708777,stubbornness,random,0.019933110367892977
-0.20937793735826127,stubbornness,random,0.019933110367892977
-0.5840580707580829,stubbornness,random,0.019933110367892977
0.1754143312245374,stubbornness,random,0.019933110367892977
-0.5299219734034806,stubbornness,random,0.019933110367892977
-0.25427226286719684,stubbornness,random,0.019933110367892977
0.07541501554729733,stubbornness,random,0.019933110367892977
-0.3593467194338811,stubbornness,random,0.019933110367892977
-0.20395751751489508,stubbornness,random,0.019933110367892977
0.14640452316374697,stubbornness,random,0.019933110367892977
-0.03278495669123517,stubbornness,random,0.019933110367892977
-0.3067130790701199,stubbornness,random,0.019933110367892977
0.1496723511987535,stubbornness,random,0.019933110367892977
-0.3436809586086311,stubbornness,random,0.019933110367892977
0.12142783057631379,stubbornness,random,0.019933110367892977
-0.34603678650169994,stubbornness,random,0.019933110367892977
0.09662347385557545,stubbornness,random,0.019933110367892977
-0.10096482551330466,stubbornness,random,0.019933110367892977
-0.6684047156290496,stubbornness,random,0.019933110367892977
0.0030300861107713773,stubbornness,random,0.019933110367892977
0.14897149143114974,stubbornness,random,0.019933110367892977
0.16768025267662479,stubbornness,random,0.019933110367892977
-0.5635389593124875,stubbornness,random,0.019933110367892977
0.13816472186158577,stubbornness,random,0.023244147157190635
-0.3354824674120929,stubbornness,random,0.023244147157190635
-0.6714599209510984,stubbornness,random,0.023244147157190635
0.03017731717032752,stubbornness,random,0.023244147157190635
0.5349575556888314,stubbornness,random,0.023244147157190635
-0.3380458036154411,stubbornness,random,0.023244147157190635
-0.5809376976082072,stubbornness,random,0.023244147157190635
0.5162261990171215,stubbornness,random,0.023244147157190635
0.2619135391570167,stubbornness,random,0.023244147157190635
0.4842279647915664,stubbornness,random,0.023244147157190635
